MS SubClass,Lot Area,Overall Qual,Mas Vnr Area,Total Bsmt SF,Gr Liv Area,TotRms AbvGrd,Fireplaces,Garage Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Pool Area,SalePrice,Overall Cond,Lot Frontage,Bsmt Unf SF,years_remod,years_to_sell,Lot Shape_IR1,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_Bnk,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_Corner,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Gtl,Land Slope_Mod,Land Slope_Sev,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Exter Qual Ord,Exter Cond Ord,Bsmt Qual Ord,Bsmt Cond Ord,Heating QC Ord,Kitchen Qual Ord,Fireplace Qu Ord,Garage Qual Ord,PorchArea
120,4224,5,0.0,1040.0,1040,6,0,499.0,0.0,1,0,3,1,0,124000,6,0.0,271.0,0,33,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.0,3.0,4,3,0.0,3.0,100
190,11235,5,0.0,925.0,999,6,0,308.0,1.0,1,0,3,1,0,130000,5,75.0,0.0,0,44,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,4.0,3.0,3,3,0.0,3.0,176
20,8450,7,108.0,1349.0,1349,6,0,539.0,0.0,2,0,3,1,0,179000,5,65.0,1349.0,-1,7,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,4.0,3.0,5,3,0.0,3.0,55
20,11851,7,0.0,1424.0,1442,5,0,500.0,0.0,2,0,3,1,0,180500,5,99.0,1424.0,0,19,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.0,3.0,5,3,0.0,3.0,542
30,4608,4,0.0,747.0,747,4,0,220.0,0.0,1,0,2,1,0,80000,6,47.0,747.0,-5,65,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,3.0,3.0,3,3,0.0,3.0,0
20,9262,8,194.0,1573.0,1578,7,1,840.0,0.0,2,0,3,1,0,287090,5,78.0,1573.0,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4.0,3.0,5,5,4.0,3.0,36
20,12702,5,0.0,0.0,882,4,0,308.0,0.0,1,0,2,1,0,97000,5,70.0,0.0,0,52,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.0,0.0,4,3,0.0,3.0,45
120,2938,7,40.0,1368.0,1511,5,1,398.0,1.0,2,0,2,1,0,246990,5,0.0,330.0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,3.0,3.0,30
20,18160,6,138.0,1302.0,1128,6,1,480.0,1.0,1,0,3,1,0,154204,6,160.0,752.0,0,43,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,2,3,3.0,3.0,354
20,11355,7,125.0,1312.0,1312,6,1,495.0,0.0,1,1,3,1,0,186000,7,76.0,675.0,-43,50,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,5,3,4.0,3.0,448
160,1680,5,356.0,630.0,1302,6,0,264.0,0.0,2,1,3,1,0,111750,5,21.0,280.0,0,36,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,0.0,3.0,0
20,14300,9,1095.0,2846.0,2696,10,2,958.0,1.0,2,1,3,1,0,500000,5,110.0,1473.0,-1,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,5.0,3.0,5,5,4.0,3.0,150
60,10616,7,0.0,628.0,1356,6,1,484.0,0.0,2,1,3,1,0,177439,5,65.0,628.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,4.0,3.0,24
60,11308,9,154.0,1104.0,2184,10,1,836.0,1.0,2,1,3,1,0,335000,5,96.0,168.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,5.0,3.0,5,5,4.0,3.0,102
60,10480,7,660.0,803.0,1964,8,1,483.0,0.0,2,1,4,1,0,205000,6,80.0,400.0,0,32,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,4.0,3.0,69
120,5118,8,0.0,1312.0,1321,4,1,484.0,1.0,1,0,1,1,0,212000,5,35.0,386.0,0,17,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,4.0,3.0,4,4,3.0,3.0,204
120,3811,8,186.0,1594.0,1646,5,1,525.0,1.0,2,0,2,1,0,246000,5,44.0,221.0,-1,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5.0,3.0,5,4,4.0,3.0,208
20,10825,7,174.0,1260.0,1260,6,0,598.0,1.0,2,0,3,1,0,181900,7,0.0,513.0,0,25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,3,3,0.0,3.0,0
50,5500,5,0.0,926.0,1316,6,0,484.0,1.0,1,0,3,1,0,130000,7,50.0,0.0,-72,81,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,0.0,3.0,0
70,9600,5,0.0,264.0,1432,7,0,360.0,0.0,2,0,2,1,0,132000,7,60.0,264.0,-92,97,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,2.0,2.0,5,3,0.0,3.0,112
60,9317,7,0.0,779.0,1958,7,1,499.0,1.0,2,1,3,1,0,220000,5,75.0,282.0,-7,13,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,4.0,4.0,5,4,3.0,3.0,93
20,11838,8,0.0,1753.0,1788,7,1,522.0,0.0,2,0,3,1,0,236500,5,0.0,1753.0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,5,3.0,3.0,151
60,8004,8,110.0,832.0,1935,8,0,552.0,1.0,2,1,3,1,0,263435,5,75.0,288.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4.0,3.0,5,3,0.0,3.0,150
50,6876,6,0.0,1272.0,1969,9,1,400.0,0.0,2,0,4,1,0,141000,6,60.0,1272.0,-20,70,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,4.0,3.0,34
60,8396,7,196.0,847.0,1986,9,1,434.0,0.0,2,1,4,1,0,213000,5,0.0,847.0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,4.0,3.0,48
20,9803,7,0.0,1214.0,1214,6,0,520.0,0.0,2,0,2,1,0,179781,5,73.0,1214.0,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,4.0,3.0,5,4,0.0,3.0,25
120,6240,8,176.0,1342.0,1342,6,1,550.0,1.0,2,0,2,1,0,234250,5,48.0,496.0,-1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,4.0,3.0,35
20,15498,8,0.0,1565.0,2898,10,1,665.0,1.0,2,0,2,1,0,287000,6,0.0,0.0,0,32,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,4.0,3.0,3,4,4.0,3.0,246
60,12891,8,0.0,870.0,2004,8,1,644.0,1.0,2,1,4,1,0,257500,5,0.0,219.0,0,7,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5.0,3.0,5,4,4.0,3.0,48
30,6180,6,0.0,960.0,986,5,1,180.0,0.0,1,0,2,1,0,102000,5,60.0,960.0,-24,81,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,4.0,3.0,128
45,7449,7,0.0,637.0,1108,6,1,280.0,0.0,1,0,3,1,0,139400,7,57.0,637.0,-20,77,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,5,4,4.0,3.0,205
50,10410,3,0.0,672.0,1214,6,0,936.0,0.0,1,0,3,1,0,105000,4,60.0,672.0,-35,91,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,0.0,3.0,160
20,15865,8,0.0,2217.0,2217,8,1,621.0,1.0,2,0,4,1,0,268000,6,95.0,1043.0,0,37,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3.0,4.0,5,4,3.0,3.0,431
80,19690,6,0.0,697.0,2201,8,1,432.0,0.0,2,0,4,1,738,274970,7,0.0,697.0,0,40,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4.0,3.0,3,4,4.0,4.0,236
120,3182,7,16.0,1220.0,1220,5,1,397.0,0.0,2,0,2,1,0,180000,5,43.0,1204.0,-1,4,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,4.0,3.0,16
70,9600,7,0.0,689.0,1378,7,1,360.0,0.0,2,0,3,1,0,161000,9,60.0,548.0,-77,80,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,3.0,3.0,5,4,4.0,3.0,116
20,11100,4,0.0,0.0,930,6,0,308.0,0.0,1,0,2,1,0,84900,7,60.0,0.0,-60,64,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,5,4,0.0,3.0,0
190,13587,5,0.0,988.0,988,5,0,264.0,1.0,1,0,2,1,0,119000,5,70.0,456.0,0,52,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,0.0,3.0,0
20,11447,8,674.0,1964.0,1964,7,1,892.0,1.0,2,1,3,1,0,370000,5,85.0,393.0,-1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,5.0,3.0,5,4,4.0,3.0,265
20,7242,7,0.0,1270.0,1270,6,0,524.0,0.0,2,0,2,1,0,175900,5,64.0,1270.0,-1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,0.0,3.0,96
90,7018,5,0.0,0.0,2240,12,0,528.0,0.0,2,0,6,2,0,142953,5,64.0,0.0,0,30,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0.0,0.0,3,3,0.0,3.0,0
120,9466,8,0.0,1494.0,1494,5,1,478.0,1.0,1,1,1,1,0,279700,5,50.0,0.0,-1,13,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,4.0,3.0,5,4,4.0,3.0,247
20,8400,5,0.0,1179.0,1364,6,1,331.0,0.0,1,1,3,1,0,132000,5,70.0,556.0,0,49,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.0,3.0,4,3,4.0,3.0,60
60,11050,9,204.0,1440.0,2153,8,2,736.0,1.0,2,1,3,1,0,313000,5,0.0,536.0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5.0,3.0,5,5,5.0,3.0,142
50,11040,4,0.0,637.0,1336,7,0,570.0,0.0,1,1,3,1,0,108000,6,60.0,0.0,-30,86,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,4,3,0.0,3.0,167
60,6931,7,92.0,746.0,1656,7,1,397.0,0.0,2,1,3,1,0,165400,5,60.0,746.0,-1,5,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,4.0,3.0,128
60,12438,6,68.0,781.0,1499,6,1,473.0,0.0,2,1,3,1,0,187000,5,65.0,781.0,0,11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,3.0,3.0,91
60,15138,8,506.0,1462.0,2794,9,1,810.0,1.0,2,1,4,1,0,403000,5,174.0,773.0,-1,14,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,5,3.0,3.0,348
60,12046,6,298.0,848.0,2030,8,1,551.0,0.0,2,1,4,1,0,195000,6,0.0,692.0,0,31,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,4,3.0,3.0,224
80,9600,6,291.0,1218.0,1254,6,1,525.0,1.0,1,0,3,1,0,158500,5,100.0,618.0,0,46,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,4.0,3.0,168
60,11367,8,210.0,1065.0,1989,7,1,586.0,1.0,2,1,3,1,0,255000,5,90.0,133.0,0,4,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,4.0,3.0,60
20,26073,5,0.0,1898.0,1898,7,2,484.0,0.0,2,1,3,1,0,236500,5,56.0,782.0,0,52,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,5,3,3.0,3.0,275
20,7150,5,52.0,988.0,988,5,0,360.0,1.0,1,0,3,1,0,129250,6,65.0,263.0,0,41,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,0.0,3.0,0
20,15602,7,0.0,1501.0,1801,6,2,484.0,1.0,2,0,1,1,0,289000,8,100.0,254.0,-38,51,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,3,3,3.0,3.0,215
90,10260,5,0.0,0.0,1872,8,0,484.0,0.0,2,2,4,2,0,100000,4,76.0,0.0,0,32,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,3,3,0.0,3.0,0
60,12728,8,256.0,1531.0,2439,7,1,560.0,1.0,2,1,4,1,0,275000,5,0.0,333.0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,3.0,3.0,121
60,11690,8,192.0,850.0,1764,7,1,560.0,0.0,2,1,3,1,0,207000,5,96.0,850.0,-1,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4.0,3.0,5,4,3.0,3.0,29
20,9230,5,166.0,864.0,1200,6,0,884.0,1.0,1,1,1,1,0,146000,8,71.0,203.0,-33,41,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,4,4,0.0,3.0,64
160,1890,6,380.0,494.0,1030,6,0,264.0,0.0,1,1,3,1,0,116000,7,21.0,212.0,0,34,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3.0,5,3,0.0,3.0,0
60,9375,7,573.0,1057.0,2034,8,0,645.0,1.0,2,1,3,1,0,219500,5,0.0,318.0,-1,12,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.0,3.0,5,4,0.0,3.0,36
